CLASS,DATE,TIME,FRAME,MINOR DIAMETER,MAJOR DIAMETER,ASPECT RATIO,BOUNDING RECT WIDTH,BOUNDING RECT HEIGHT,BOUNDING RECT DIAGONAL,PERIMETER,CONVEX HULL PERIMETER,HOLES' PERIMETER,MAX FERET DIAMETER,EQUIVALENT ELLIPSE MAJOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS (FERET),EQUIVALENT RECT LONG SIDE,EQUIVALENT RECT SHORT SIDE,EQUIVALENT RECT DIAGONAL,EQUIVALENT RECT SHORT SIDE (FERET),AVERAGE HORIZ. SEGMENT LENGTH,AVERAGE VERT. SEGMENT LENGTH,HYDRAULIC RADIUS,WADDEL DISK DIAMETER,AREA,HOLES' AREA,PARTICLE & HOLES' AREA,CONVEX HULL AREA,IMAGE AREA,NUMBER OF HOLES,NUMBER OF HORIZ. SEGMENTS,NUMBER OF VERT. SEGMENTS,ORIENTATION,MAX FERET DIAMETER ORIENTATION,% AREA/IMAGE AREA,% AREA/(PARTICLE & HOLES' AREA),RATIO OF EQUIVALENT ELLIPSE AXES,RATIO OF EQUIVALENT RECT SIDES,ELONGATION FACTOR,COMPACTNESS FACTOR,HEYWOOD CIRCULARITY FACTOR,TYPE FACTOR,CIRCULARITY,SPHERICITY,CONVEXITY,,
,10/29/21,11:53:47,1462,513.36,758.45,1.48,769.29,524.83,931.26,2034.51,2026.51,0.00,769.42,758.45,513.36,520.77,508.63,508.63,719.31,409.01,5769.81,4023.68,150.31,623.98,305800.00,0.00,305800.00,314700.00,230400000.00,0.00,53.00,76.00,176.28,171.03,0.13,100.00,1.48,1.00,1.88,0.76,1.04,0.99,0.96,0.93,0.97,0.00,0.00
,10/29/21,11:53:47,1464,475.98,570.31,1.20,540.00,510.00,742.77,1650.17,1636.44,0.00,553.62,570.31,475.98,505.04,412.54,412.54,583.42,396.66,4180.39,3948.15,129.20,521.01,213200.00,0.00,213200.00,219600.00,230400000.00,0.00,51.00,54.00,164.06,159.93,0.09,100.00,1.20,1.00,1.40,0.77,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:47,1470,429.74,540.42,1.26,531.24,444.47,692.65,1533.80,1513.34,0.00,531.51,540.42,429.74,451.68,383.45,383.45,542.28,354.75,3722.45,3648.00,118.92,481.91,182400.00,0.00,182400.00,188550.00,230400000.00,0.00,49.00,50.00,138.36,131.19,0.08,100.00,1.26,1.00,1.50,0.74,1.01,0.98,0.99,0.97,0.97,0.00,0.00
,10/29/21,11:53:47,1471,266.02,366.15,1.38,332.34,311.13,455.25,1005.39,929.80,0.00,336.15,366.15,266.02,305.85,251.35,251.35,355.46,240.22,2390.62,2318.18,76.09,312.09,76500.00,0.00,76500.00,80750.00,230400000.00,0.00,32.00,33.00,57.30,22.75,0.03,100.00,1.38,1.00,1.40,0.77,1.03,1.00,0.98,0.95,0.95,0.00,0.00
,10/29/21,11:53:47,1471,353.09,494.75,1.40,420.00,420.00,593.97,1350.24,1296.11,0.00,436.81,494.75,353.09,419.31,337.56,337.56,477.38,329.32,3118.18,3118.18,101.61,417.96,137200.00,0.00,137200.00,143850.00,230400000.00,0.00,44.00,44.00,168.29,164.05,0.06,100.00,1.40,1.00,1.33,0.78,1.03,1.00,0.97,0.95,0.95,0.00,0.00
,10/29/21,11:53:47,1474,57.14,98.04,1.72,100.00,60.00,116.62,252.08,230.08,0.00,101.98,98.04,57.14,61.80,63.02,63.02,89.12,48.54,440.00,733.33,17.45,74.85,4400.00,0.00,4400.00,4950.00,230400000.00,0.00,10.00,6.00,89.84,78.69,0.00,100.00,1.72,1.00,2.10,0.73,1.07,0.94,0.93,0.87,0.89,0.00,0.00
,10/29/21,11:53:47,1475,52.26,92.57,1.77,90.00,60.00,108.17,236.16,212.91,0.00,94.87,92.57,52.26,59.05,59.04,59.04,83.49,46.38,422.22,633.33,16.09,69.56,3800.00,0.00,3800.00,4400.00,230400000.00,0.00,9.00,6.00,93.29,108.43,0.00,100.00,1.77,1.00,2.05,0.70,1.08,0.95,0.93,0.86,0.86,0.00,0.00
,10/29/21,11:53:47,1475,30.02,46.66,1.55,40.00,30.00,50.00,123.25,84.85,0.00,50.00,46.66,30.02,29.28,30.81,30.81,43.57,23.00,366.67,275.00,8.93,37.42,1100.00,0.00,1100.00,1150.00,230400000.00,0.00,3.00,4.00,164.93,143.13,0.00,100.00,1.55,1.00,2.17,0.92,1.05,0.94,0.95,0.91,0.96,0.00,0.00
,10/29/21,11:53:47,1476,377.00,474.84,1.26,432.89,426.79,607.90,1346.88,1300.06,0.00,440.11,474.84,377.00,423.10,336.72,336.72,476.19,332.30,3269.77,3195.45,104.39,423.10,140600.00,0.00,140600.00,146250.00,230400000.00,0.00,43.00,44.00,105.04,111.32,0.06,100.00,1.26,1.00,1.32,0.76,1.01,1.00,0.99,0.97,0.96,0.00,0.00
,10/29/21,11:53:47,1476,467.78,580.30,1.24,523.26,516.19,735.02,1655.78,1633.47,0.00,544.52,580.30,467.78,513.72,413.95,413.95,585.41,403.48,3948.15,4100.00,128.76,521.01,213200.00,0.00,213200.00,219700.00,230400000.00,0.00,54.00,52.00,95.60,82.61,0.09,100.00,1.24,1.00,1.35,0.76,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:47,1476,397.64,510.72,1.28,460.00,450.00,643.51,1437.86,1406.21,0.00,465.30,510.72,397.64,452.74,359.46,359.46,508.36,355.58,3467.39,3467.39,110.93,450.65,159500.00,0.00,159500.00,165450.00,230400000.00,0.00,46.00,46.00,84.39,81.35,0.07,100.00,1.28,1.00,1.31,0.77,1.02,1.00,0.98,0.97,0.96,0.00,0.00
,10/29/21,11:53:47,1477,433.92,498.82,1.15,470.00,460.00,657.65,1468.70,1460.72,0.00,482.70,498.82,433.92,463.45,367.17,367.17,519.26,363.99,3617.02,3695.65,115.75,465.24,170000.00,0.00,170000.00,175700.00,230400000.00,0.00,47.00,46.00,88.34,129.96,0.07,100.00,1.15,1.00,1.33,0.79,1.00,1.00,1.00,0.99,0.97,0.00,0.00
,10/29/21,11:53:47,1477,479.09,586.53,1.22,530.00,530.00,749.53,1682.37,1651.96,0.00,547.08,586.53,479.09,529.12,420.59,420.59,594.81,415.57,4164.15,4164.15,131.18,530.10,220700.00,0.00,220700.00,227350.00,230400000.00,0.00,53.00,53.00,35.85,30.78,0.10,100.00,1.22,1.00,1.32,0.79,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:47,1477,394.02,490.85,1.25,451.80,443.03,632.77,1398.25,1385.20,0.00,457.93,490.85,394.02,438.19,349.56,349.56,494.36,344.16,3375.56,3452.27,108.64,439.78,151900.00,0.00,151900.00,157600.00,230400000.00,0.00,45.00,44.00,64.95,31.61,0.07,100.00,1.25,1.00,1.33,0.77,1.01,1.00,0.99,0.98,0.96,0.00,0.00
,10/29/21,11:53:47,1477,475.04,555.09,1.17,510.00,510.00,721.25,1623.00,1585.84,0.00,532.35,555.09,475.04,508.60,405.75,405.75,573.82,399.45,4060.78,4060.78,127.60,513.51,207100.00,0.00,207100.00,212650.00,230400000.00,0.00,51.00,51.00,87.33,61.99,0.09,100.00,1.17,1.00,1.33,0.80,1.01,1.00,0.99,0.99,0.97,0.00,0.00
,10/29/21,11:53:47,1477,441.44,513.70,1.16,490.00,460.00,672.09,1504.61,1480.80,0.00,500.00,513.70,441.44,466.77,376.15,376.15,531.96,366.60,3634.69,3871.74,118.37,476.20,178100.00,0.00,178100.00,183300.00,230400000.00,0.00,49.00,46.00,73.98,53.13,0.08,100.00,1.16,1.00,1.36,0.79,1.01,1.00,0.99,0.99,0.97,0.00,0.00
,10/29/21,11:53:47,1477,454.35,583.16,1.28,541.86,501.17,738.09,1642.24,1619.51,0.00,553.17,583.16,454.35,495.56,410.56,410.56,580.62,389.21,4080.39,3926.42,126.72,514.74,208100.00,0.00,208100.00,215300.00,230400000.00,0.00,51.00,53.00,36.85,40.60,0.09,100.00,1.28,1.00,1.42,0.77,1.02,0.99,0.98,0.97,0.97,0.00,0.00
,10/29/21,11:53:47,1477,450.28,620.96,1.38,613.65,483.84,781.45,1703.92,1687.80,0.00,616.85,620.96,450.28,473.40,425.98,425.98,602.43,371.81,4143.40,3660.00,128.88,528.78,219600.00,0.00,219600.00,229350.00,230400000.00,0.00,53.00,60.00,14.60,16.97,0.10,100.00,1.38,1.00,1.66,0.75,1.03,0.99,0.97,0.95,0.96,0.00,0.00
,10/29/21,11:53:47,1478,397.96,493.03,1.24,474.16,425.05,636.78,1407.51,1385.94,0.00,478.02,493.03,397.96,424.44,351.88,351.88,497.63,333.36,3424.44,3424.44,109.48,442.95,154100.00,0.00,154100.00,159350.00,230400000.00,0.00,45.00,45.00,50.43,37.35,0.07,100.00,1.24,1.00,1.43,0.76,1.01,0.99,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:47,1478,467.47,545.28,1.17,509.12,509.12,720.00,1595.51,1568.83,0.00,522.02,545.28,467.47,503.31,398.88,398.88,564.10,395.29,3925.49,3925.49,125.48,504.88,200200.00,0.00,200200.00,206350.00,230400000.00,0.00,51.00,51.00,87.05,73.30,0.09,100.00,1.17,1.00,1.32,0.77,1.01,1.00,0.99,0.99,0.97,0.00,0.00
,10/29/21,11:53:47,1478,454.81,587.61,1.29,540.00,480.00,722.50,1650.67,1613.15,0.00,553.17,587.61,454.81,497.28,412.67,412.67,583.60,390.57,4372.92,3887.04,127.16,516.97,209900.00,0.00,209900.00,216050.00,230400000.00,0.00,48.00,54.00,174.11,139.40,0.09,100.00,1.29,1.00,1.42,0.81,1.02,0.99,0.98,0.97,0.97,0.00,0.00
,10/29/21,11:53:47,1478,460.02,569.89,1.24,520.00,510.00,728.35,1626.96,1594.98,0.00,529.24,569.89,460.02,511.23,406.74,406.74,575.22,401.52,3959.62,4037.25,126.56,512.02,205900.00,0.00,205900.00,212500.00,230400000.00,0.00,52.00,51.00,80.86,67.80,0.09,100.00,1.24,1.00,1.32,0.78,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:47,1478,433.31,515.11,1.19,523.88,439.03,683.52,1495.29,1477.43,0.00,523.93,515.11,433.31,439.86,373.82,373.82,528.67,345.47,3437.25,3810.87,117.23,472.44,175300.00,0.00,175300.00,181000.00,230400000.00,0.00,51.00,46.00,103.74,103.24,0.08,100.00,1.19,1.00,1.52,0.78,1.01,1.00,0.99,0.99,0.97,0.00,0.00
,10/29/21,11:53:47,1478,477.26,558.64,1.17,530.33,523.26,745.02,1632.20,1607.93,0.00,531.51,558.64,477.26,517.55,408.05,408.05,577.07,406.49,4026.92,4026.92,128.29,516.35,209400.00,0.00,209400.00,216050.00,230400000.00,0.00,52.00,52.00,34.22,48.81,0.09,100.00,1.17,1.00,1.31,0.77,1.01,1.00,0.99,0.99,0.97,0.00,0.00
,10/29/21,11:53:47,1480,478.38,580.76,1.21,544.47,523.26,755.15,1671.44,1651.29,0.00,547.81,580.76,478.38,521.90,417.86,417.86,590.94,409.90,4196.15,4040.74,130.55,527.09,218200.00,0.00,218200.00,224550.00,230400000.00,0.00,52.00,54.00,18.56,21.41,0.09,100.00,1.21,1.00,1.34,0.78,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:47,1480,449.23,550.41,1.23,505.71,501.34,712.10,1578.26,1554.58,0.00,512.45,550.41,449.23,497.67,394.57,394.57,558.00,390.87,3884.00,3807.84,123.05,497.26,194200.00,0.00,194200.00,200300.00,230400000.00,0.00,50.00,51.00,138.96,162.98,0.08,100.00,1.23,1.00,1.31,0.78,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:47,1480,353.95,435.62,1.23,416.67,393.77,573.29,1246.88,1220.52,0.00,420.12,435.62,353.95,382.17,311.72,311.72,440.84,300.15,3027.50,3027.50,97.12,392.67,121100.00,0.00,121100.00,126100.00,230400000.00,0.00,40.00,40.00,144.85,141.77,0.05,100.00,1.23,1.00,1.40,0.78,1.01,1.00,0.99,0.98,0.96,0.00,0.00
,10/29/21,11:53:48,1481,472.42,581.88,1.23,530.00,510.00,735.53,1664.99,1633.92,0.00,554.71,581.88,472.42,509.91,416.25,416.25,588.66,400.48,3998.15,4233.33,129.67,524.30,215900.00,0.00,215900.00,222150.00,230400000.00,0.00,54.00,51.00,115.52,123.98,0.09,100.00,1.23,1.00,1.39,0.80,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:48,1481,495.07,568.37,1.15,530.00,530.00,749.53,1674.42,1639.89,0.00,546.72,568.37,495.07,529.47,418.61,418.61,592.00,415.85,4169.81,4169.81,131.99,530.46,221000.00,0.00,221000.00,227350.00,230400000.00,0.00,53.00,53.00,75.65,50.19,0.10,100.00,1.15,1.00,1.31,0.79,1.00,1.00,1.00,0.99,0.97,0.00,0.00
,10/29/21,11:53:48,1481,446.52,546.06,1.22,513.51,490.00,709.79,1566.96,1547.23,0.00,516.24,546.06,446.52,490.81,391.74,391.74,554.00,385.48,3613.21,3908.16,122.21,493.79,191500.00,0.00,191500.00,199000.00,230400000.00,0.00,53.00,49.00,99.95,98.91,0.08,100.00,1.22,1.00,1.34,0.77,1.01,1.00,0.99,0.98,0.96,0.00,0.00
,10/29/21,11:53:48,1481,431.44,546.55,1.27,500.11,490.16,700.26,1546.83,1521.86,0.00,502.49,546.55,431.44,486.12,386.71,386.71,546.89,381.80,3631.37,3704.00,119.73,485.60,185200.00,0.00,185200.00,191850.00,230400000.00,0.00,51.00,50.00,32.45,47.42,0.08,100.00,1.27,1.00,1.32,0.77,1.01,1.00,0.99,0.97,0.97,0.00,0.00
,10/29/21,11:53:48,1481,499.77,688.89,1.38,646.83,536.59,840.43,1890.62,1857.63,0.00,664.83,688.89,499.77,534.71,472.66,472.66,668.44,419.96,4662.07,4225.00,143.02,586.76,270400.00,0.00,270400.00,279200.00,230400000.00,0.00,58.00,64.00,33.03,15.71,0.12,100.00,1.38,1.00,1.58,0.73,1.03,0.97,0.97,0.95,0.97,0.00,0.00
,10/29/21,11:53:48,1481,459.09,543.03,1.18,516.19,494.97,715.16,1579.64,1555.28,0.00,524.31,543.03,459.09,491.51,394.91,394.91,558.49,386.03,3916.00,3694.34,123.95,499.30,195800.00,0.00,195800.00,202400.00,230400000.00,0.00,50.00,53.00,139.09,145.10,0.08,100.00,1.18,1.00,1.36,0.77,1.01,1.00,0.99,0.99,0.97,0.00,0.00
,10/29/21,11:53:48,1481,362.47,468.24,1.29,420.00,400.00,580.00,1315.41,1227.46,0.00,442.04,468.24,362.47,401.52,328.85,328.85,465.07,315.36,3100.00,3100.00,101.34,411.97,133300.00,0.00,133300.00,139400.00,230400000.00,0.00,43.00,43.00,114.60,127.65,0.06,100.00,1.29,1.00,1.40,0.79,1.02,1.00,0.98,0.97,0.96,0.00,0.00
,10/29/21,11:53:48,1482,439.41,551.99,1.26,500.00,490.00,700.07,1567.30,1535.18,0.00,506.95,551.99,439.41,493.52,391.83,391.83,554.13,387.61,3887.76,3810.00,121.55,492.50,190500.00,0.00,190500.00,196500.00,230400000.00,0.00,49.00,50.00,143.18,112.01,0.08,100.00,1.26,1.00,1.31,0.78,1.01,1.00,0.99,0.97,0.97,0.00,0.00
,10/29/21,11:53:48,1482,416.12,580.75,1.40,549.92,465.53,720.51,1587.09,1560.64,0.00,563.21,580.75,416.12,445.92,396.77,396.77,561.12,350.23,3954.17,3389.29,119.59,491.59,189800.00,0.00,189800.00,197250.00,230400000.00,0.00,48.00,56.00,9.84,6.12,0.08,100.00,1.40,1.00,1.61,0.72,1.03,0.99,0.97,0.95,0.96,0.00,0.00
,10/29/21,11:53:48,1482,456.73,528.28,1.16,510.00,470.00,693.54,1551.32,1538.96,0.00,520.00,528.28,456.73,478.57,387.83,387.83,548.47,375.87,3715.69,4031.91,122.15,491.20,189500.00,0.00,189500.00,195450.00,230400000.00,0.00,51.00,47.00,82.39,67.38,0.08,100.00,1.16,1.00,1.38,0.79,1.01,1.00,0.99,0.99,0.97,0.00,0.00
,10/29/21,11:53:48,1482,511.28,556.58,1.09,550.00,530.00,763.81,1678.90,1669.71,0.00,553.62,556.58,511.28,529.88,419.73,419.73,593.58,416.17,4063.64,4138.89,133.12,533.45,223500.00,0.00,223500.00,230400.00,230400000.00,0.00,55.00,54.00,95.67,106.80,0.10,100.00,1.09,1.00,1.33,0.77,1.00,1.00,1.00,1.00,0.97,0.00,0.00
,10/29/21,11:53:48,1482,455.44,871.12,1.91,862.20,444.71,970.13,2183.66,2157.38,0.00,866.08,871.12,455.44,479.18,545.92,545.92,772.04,376.35,3994.87,4793.85,142.70,629.87,311600.00,0.00,311600.00,325950.00,230400000.00,0.00,78.00,65.00,58.88,53.92,0.14,100.00,1.91,1.00,2.30,0.61,1.10,0.82,0.91,0.82,0.96,0.00,0.00
,10/29/21,11:53:48,1482,375.43,467.33,1.24,420.00,420.00,593.97,1331.66,1301.79,0.00,436.00,467.33,375.43,417.16,332.92,332.92,470.81,327.63,3280.95,3280.95,103.48,418.87,137800.00,0.00,137800.00,142850.00,230400000.00,0.00,42.00,42.00,66.57,36.61,0.06,100.00,1.24,1.00,1.33,0.78,1.01,1.00,0.99,0.98,0.96,0.00,0.00
,10/29/21,11:53:48,1482,391.46,489.84,1.25,440.00,430.00,615.22,1392.93,1358.45,0.00,456.07,489.84,391.46,435.38,348.23,348.23,492.48,341.94,3422.73,3502.33,108.12,437.89,150600.00,0.00,150600.00,155950.00,230400000.00,0.00,44.00,43.00,93.01,52.13,0.07,100.00,1.25,1.00,1.33,0.80,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:48,1483,456.35,541.83,1.19,518.65,499.57,720.12,1573.67,1550.37,0.00,519.71,541.83,456.35,491.20,393.42,393.42,556.38,385.79,3884.00,3884.00,123.41,497.26,194200.00,0.00,194200.00,200500.00,230400000.00,0.00,50.00,50.00,117.29,120.02,0.08,100.00,1.19,1.00,1.35,0.78,1.01,1.00,0.99,0.99,0.97,0.00,0.00
,10/29/21,11:53:48,1483,376.76,494.74,1.31,451.15,431.72,624.43,1381.45,1344.78,0.00,453.98,494.74,376.76,426.02,345.36,345.36,488.42,334.59,3253.33,3404.65,105.98,431.74,146400.00,0.00,146400.00,151900.00,230400000.00,0.00,45.00,43.00,89.38,97.59,0.06,100.00,1.31,1.00,1.36,0.76,1.02,1.00,0.98,0.96,0.96,0.00,0.00
,10/29/21,11:53:48,1484,448.78,541.89,1.21,490.00,490.00,692.96,1563.00,1529.07,0.00,516.24,541.89,448.78,485.02,390.75,390.75,552.60,380.93,3897.96,3897.96,122.20,493.14,191000.00,0.00,191000.00,196650.00,230400000.00,0.00,49.00,49.00,39.66,31.53,0.08,100.00,1.21,1.00,1.36,0.80,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:48,1484,361.42,564.01,1.56,546.74,374.59,662.75,1488.09,1451.08,0.00,547.81,564.01,361.42,391.40,372.02,372.02,526.12,307.40,3638.64,3078.85,107.59,451.49,160100.00,0.00,160100.00,168400.00,230400000.00,0.00,44.00,52.00,27.33,21.41,0.07,100.00,1.56,1.00,1.78,0.70,1.05,0.95,0.95,0.91,0.95,0.00,0.00
,10/29/21,11:53:48,1485,400.65,574.89,1.43,558.61,452.55,718.92,1556.63,1529.17,0.00,573.06,574.89,400.65,414.26,389.16,389.16,550.35,325.36,3478.85,4020.00,116.21,479.93,180900.00,0.00,180900.00,186450.00,230400000.00,0.00,52.00,45.00,56.83,60.75,0.08,100.00,1.43,1.00,1.76,0.77,1.03,0.96,0.97,0.94,0.97,0.00,0.00
,10/29/21,11:53:48,1485,420.79,512.28,1.22,470.00,460.00,657.65,1472.68,1448.27,0.00,483.74,512.28,420.79,460.75,368.17,368.17,520.67,361.87,3527.08,3680.43,114.96,464.28,169300.00,0.00,169300.00,175050.00,230400000.00,0.00,48.00,46.00,116.40,119.74,0.07,100.00,1.22,1.00,1.34,0.78,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:48,1485,348.21,1322.94,3.80,1088.70,533.80,1212.53,3038.94,2713.93,0.00,1092.52,1322.94,348.21,553.63,1223.84,295.63,1259.04,434.82,3413.21,3932.61,119.05,678.72,361800.00,0.00,361800.00,475050.00,230400000.00,0.00,106.00,92.00,123.49,113.75,0.16,100.00,3.80,4.14,2.51,0.43,1.43,0.55,0.70,0.49,0.76,0.00,0.00
,10/29/21,11:53:48,1485,412.75,522.25,1.27,480.83,459.62,665.17,1478.74,1436.38,0.00,488.36,522.25,412.75,455.99,369.68,369.68,522.81,358.13,3680.43,3527.08,114.49,464.28,169300.00,0.00,169300.00,174900.00,230400000.00,0.00,46.00,48.00,26.29,10.62,0.07,100.00,1.27,1.00,1.36,0.77,1.01,1.00,0.99,0.97,0.97,0.00,0.00
,10/29/21,11:53:48,1485,386.05,475.26,1.23,438.41,431.34,615.02,1360.18,1325.94,0.00,444.18,475.26,386.05,427.68,340.04,340.04,480.90,335.90,3351.16,3275.00,105.94,428.34,144100.00,0.00,144100.00,149200.00,230400000.00,0.00,43.00,44.00,57.53,31.18,0.06,100.00,1.23,1.00,1.32,0.78,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,10/29/21,11:53:48,1485,407.00,733.29,1.80,603.70,516.94,794.78,1863.05,1751.70,0.00,618.55,733.29,407.00,527.47,465.76,465.76,658.69,414.28,3906.67,3972.88,125.82,546.30,234400.00,0.00,234400.00,256250.00,230400000.00,0.00,60.00,59.00,33.39,55.54,0.10,100.00,1.80,1.00,1.49,0.70,1.09,0.94,0.92,0.85,0.91,0.00,0.00
,10/29/21,11:53:48,1486,418.64,517.03,1.24,470.00,460.00,657.65,1477.86,1449.57,0.00,482.70,517.03,418.64,463.85,369.46,369.46,522.50,364.30,3617.02,3695.65,115.03,465.24,170000.00,0.00,170000.00,175850.00,230400000.00,0.00,47.00,46.00,79.20,50.04,0.07,100.00,1.24,1.00,1.32,0.79,1.01,1.00,0.99,0.98,0.97,0.00,0.00
