CLASS,DATE,TIME,FRAME,MINOR DIAMETER,MAJOR DIAMETER,ASPECT RATIO,BOUNDING RECT WIDTH,BOUNDING RECT HEIGHT,BOUNDING RECT DIAGONAL,PERIMETER,CONVEX HULL PERIMETER,HOLES' PERIMETER,MAX FERET DIAMETER,EQUIVALENT ELLIPSE MAJOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS (FERET),EQUIVALENT RECT LONG SIDE,EQUIVALENT RECT SHORT SIDE,EQUIVALENT RECT DIAGONAL,EQUIVALENT RECT SHORT SIDE (FERET),AVERAGE HORIZ. SEGMENT LENGTH,AVERAGE VERT. SEGMENT LENGTH,HYDRAULIC RADIUS,WADDEL DISK DIAMETER,AREA,HOLES' AREA,PARTICLE & HOLES' AREA,CONVEX HULL AREA,IMAGE AREA,NUMBER OF HOLES,NUMBER OF HORIZ. SEGMENTS,NUMBER OF VERT. SEGMENTS,ORIENTATION,MAX FERET DIAMETER ORIENTATION,% AREA/IMAGE AREA,% AREA/(PARTICLE & HOLES' AREA),RATIO OF EQUIVALENT ELLIPSE AXES,RATIO OF EQUIVALENT RECT SIDES,ELONGATION FACTOR,COMPACTNESS FACTOR,HEYWOOD CIRCULARITY FACTOR,TYPE FACTOR,CIRCULARITY,SPHERICITY,CONVEXITY,,
,11/04/21,09:41:59,1774,42445.50,55494.53,1.31,55017.24,43343.56,70039.71,155203.32,152754.54,0.00,55027.27,55494.53,42445.50,44171.09,38800.83,38800.83,54872.66,34691.89,34259259.26,42045454.55,11919.85,48533.42,1850000000.00,0.00,1850000000.00,1909000000.00,2304000000000.00,0.00,54.00,44.00,76.60,70.91,0.08,100.00,1.31,1.00,1.59,0.78,1.02,0.99,0.98,0.97,0.97,0.00,0.00
,11/04/21,09:41:59,1774,39653.79,55612.61,1.40,53806.51,40256.23,67198.99,151729.26,149348.57,0.00,54203.32,55612.61,39653.79,42293.86,37932.32,37932.32,53644.39,33217.52,34640000.00,35346938.78,11415.07,46960.10,1732000000.00,0.00,1732000000.00,1800500000.00,2304000000000.00,0.00,50.00,49.00,45.52,60.12,0.08,100.00,1.40,1.00,1.63,0.71,1.03,0.95,0.97,0.95,0.96,0.00,0.00
,11/04/21,09:41:59,1776,42604.72,58903.22,1.38,57169.99,42987.75,71528.70,161490.56,156017.81,0.00,59033.89,58903.22,42604.72,43750.57,40372.64,40372.64,57095.54,34361.62,37903846.15,39420000.00,12205.05,50095.46,1971000000.00,0.00,1971000000.00,2028500000.00,2304000000000.00,0.00,52.00,50.00,54.40,38.81,0.09,100.00,1.38,1.00,1.72,0.76,1.03,0.96,0.97,0.95,0.97,0.00,0.00
,11/04/21,09:41:59,1776,35319.52,46034.80,1.30,44318.62,37970.24,58359.92,128894.74,125913.11,0.00,44911.02,46034.80,35319.52,37578.28,32223.69,32223.69,45571.17,29513.91,33605263.16,29022727.27,9907.31,40322.78,1277000000.00,0.00,1277000000.00,1325500000.00,2304000000000.00,0.00,38.00,44.00,1.65,168.44,0.06,100.00,1.30,1.00,1.52,0.76,1.02,1.00,0.98,0.97,0.96,0.00,0.00
,11/04/21,09:41:59,1777,44537.99,56575.09,1.27,55448.77,45108.70,71479.79,159949.55,155643.23,0.00,55569.78,56575.09,44537.99,46752.85,39987.39,39987.39,56550.71,36719.60,42106382.98,36648148.15,12372.65,50197.02,1979000000.00,0.00,1979000000.00,2040500000.00,2304000000000.00,0.00,47.00,54.00,161.11,149.74,0.09,100.00,1.27,1.00,1.51,0.78,1.01,0.99,0.99,0.97,0.97,0.00,0.00
,11/04/21,09:41:59,1778,38596.51,54892.80,1.42,52109.23,39224.02,65221.89,149067.00,146037.95,0.00,52773.10,54892.80,38596.51,41570.27,37266.75,37266.75,52703.14,32649.21,39619047.62,32000000.00,11162.77,46029.02,1664000000.00,0.00,1664000000.00,1723000000.00,2304000000000.00,0.00,42.00,52.00,10.69,170.18,0.07,100.00,1.42,1.00,1.62,0.76,1.03,0.99,0.97,0.94,0.97,0.00,0.00
,11/04/21,09:41:59,1779,37208.74,51738.87,1.39,49217.00,38637.50,62571.32,141570.51,138594.60,0.00,49739.32,51738.87,37208.74,40176.45,35392.63,35392.63,50052.74,31554.51,37800000.00,31500000.00,10680.19,43876.40,1512000000.00,0.00,1512000000.00,1569500000.00,2304000000000.00,0.00,40.00,48.00,167.37,149.83,0.07,100.00,1.39,1.00,1.58,0.79,1.03,0.99,0.97,0.95,0.96,0.00,0.00
,11/04/21,09:41:59,1782,42152.09,60411.69,1.43,58581.43,41899.70,72023.39,163640.06,160451.69,0.00,59413.80,60411.69,42152.09,44242.30,40910.01,40910.01,57855.50,34747.82,33898305.08,43478260.87,12221.95,50462.65,2000000000.00,0.00,2000000000.00,2064500000.00,2304000000000.00,0.00,59.00,46.00,73.16,83.23,0.09,100.00,1.43,1.00,1.71,0.74,1.03,0.98,0.97,0.94,0.97,0.00,0.00
,11/04/21,09:41:59,1782,38900.89,57867.25,1.49,56405.00,39391.01,68798.08,154895.14,150149.95,0.00,56859.48,57867.25,38900.89,40810.77,38723.78,38723.78,54763.70,32052.70,39288888.89,33358490.57,11414.17,47445.63,1768000000.00,0.00,1768000000.00,1822500000.00,2304000000000.00,0.00,45.00,53.00,151.36,145.75,0.08,100.00,1.49,1.00,1.77,0.74,1.04,0.95,0.96,0.93,0.97,0.00,0.00
,11/04/21,09:41:59,1782,39705.70,56758.45,1.43,55951.01,40282.01,68943.14,153874.95,150269.38,0.00,56302.75,56758.45,39705.70,41485.68,38468.74,38468.74,54403.01,32582.78,38478260.87,32777777.78,11502.85,47472.46,1770000000.00,0.00,1770000000.00,1834500000.00,2304000000000.00,0.00,46.00,54.00,29.25,33.41,0.08,100.00,1.43,1.00,1.73,0.73,1.03,0.96,0.97,0.94,0.96,0.00,0.00
,11/04/21,09:41:59,1783,40760.87,54133.39,1.33,54144.05,40844.41,67822.15,150532.33,148123.76,0.00,54708.32,54133.39,40760.87,41647.45,37633.08,37633.08,53221.22,32709.83,39386363.64,33326923.08,11512.48,46973.65,1733000000.00,0.00,1733000000.00,1789500000.00,2304000000000.00,0.00,44.00,52.00,26.71,30.78,0.08,100.00,1.33,1.00,1.67,0.76,1.02,0.97,0.98,0.96,0.97,0.00,0.00
,11/04/21,09:41:59,1784,40899.06,55600.45,1.36,53461.72,41495.55,67675.97,153330.04,150959.38,0.00,53600.37,55600.45,40899.06,43862.32,38332.51,38332.51,54210.36,34449.39,39688888.89,34346153.85,11648.08,47686.54,1786000000.00,0.00,1786000000.00,1846500000.00,2304000000000.00,0.00,45.00,52.00,162.76,165.96,0.08,100.00,1.36,1.00,1.56,0.76,1.02,0.99,0.98,0.95,0.97,0.00,0.00
,11/04/21,09:41:59,1784,36914.58,47494.80,1.29,45706.19,38932.15,60039.72,133627.47,131180.48,0.00,46690.47,47494.80,36914.58,39023.08,33406.87,33406.87,47244.44,30648.65,34425000.00,29934782.61,10304.77,41871.84,1377000000.00,0.00,1377000000.00,1431000000.00,2304000000000.00,0.00,40.00,46.00,14.26,9.87,0.06,100.00,1.29,1.00,1.52,0.75,1.02,0.99,0.98,0.97,0.96,0.00,0.00
,11/04/21,09:41:59,1785,35501.21,49600.86,1.40,48301.07,37592.02,61205.83,135500.30,132110.02,0.00,48332.18,49600.86,35501.21,37908.32,33875.07,33875.07,47906.59,29773.12,28224489.80,34575000.00,10206.62,41962.96,1383000000.00,0.00,1383000000.00,1439000000.00,2304000000000.00,0.00,49.00,40.00,115.01,114.44,0.06,100.00,1.40,1.00,1.62,0.74,1.03,0.98,0.97,0.95,0.96,0.00,0.00
,11/04/21,09:41:59,1785,38600.29,53403.09,1.38,52000.00,39000.00,65000.00,146377.19,143369.25,0.00,52952.81,53403.09,38600.29,40154.81,36594.30,36594.30,51752.15,31537.51,31134615.38,41512820.51,11060.47,45402.37,1619000000.00,0.00,1619000000.00,1670000000.00,2304000000000.00,0.00,52.00,39.00,85.63,100.89,0.07,100.00,1.38,1.00,1.68,0.80,1.03,1.00,0.97,0.95,0.97,0.00,0.00
,11/04/21,09:41:59,1785,36185.90,48169.73,1.33,46000.00,37000.00,59033.89,133835.94,130075.35,0.00,48104.05,48169.73,36185.90,37399.91,33458.99,33458.99,47318.15,29373.82,29760869.57,37000000.00,10228.94,41750.03,1369000000.00,0.00,1369000000.00,1413000000.00,2304000000000.00,0.00,46.00,37.00,98.87,110.70,0.06,100.00,1.33,1.00,1.64,0.80,1.02,1.00,0.98,0.96,0.97,0.00,0.00
,11/04/21,09:41:59,1785,36727.58,50822.00,1.38,48751.49,39051.14,62463.59,139293.26,134829.84,0.00,48836.46,50822.00,36727.58,39563.49,34823.31,34823.31,49247.60,31073.09,30541666.67,37589743.59,10524.56,43203.81,1466000000.00,0.00,1466000000.00,1517500000.00,2304000000000.00,0.00,48.00,39.00,100.30,100.62,0.06,100.00,1.38,1.00,1.57,0.78,1.03,1.00,0.97,0.95,0.97,0.00,0.00
,11/04/21,09:41:59,1785,41035.48,52840.30,1.29,52347.91,41650.59,66896.00,148621.04,147278.79,0.00,52697.25,52840.30,41035.48,42632.80,37155.26,37155.26,52545.47,33483.72,34060000.00,37844444.44,11458.67,46565.30,1703000000.00,0.00,1703000000.00,1764500000.00,2304000000000.00,0.00,50.00,45.00,64.46,56.61,0.07,100.00,1.29,1.00,1.57,0.76,1.02,0.98,0.98,0.97,0.97,0.00,0.00
,11/04/21,09:41:59,1788,36642.46,46770.34,1.28,44203.24,39376.56,59198.31,131986.81,129313.64,0.00,44418.46,46770.34,36642.46,40015.85,32996.70,32996.70,46664.38,31428.37,30590909.09,32829268.29,10197.99,41397.83,1346000000.00,0.00,1346000000.00,1396000000.00,2304000000000.00,0.00,44.00,41.00,54.10,31.18,0.06,100.00,1.28,1.00,1.41,0.75,1.01,0.99,0.99,0.97,0.96,0.00,0.00
,11/04/21,09:41:59,1788,36944.70,47766.26,1.29,46423.97,38302.24,60185.10,134145.02,130214.36,0.00,48052.06,47766.26,36944.70,38010.07,33536.25,33536.25,47427.43,29853.04,35538461.54,29489361.70,10332.10,42008.45,1386000000.00,0.00,1386000000.00,1434500000.00,2304000000000.00,0.00,39.00,47.00,2.56,167.99,0.06,100.00,1.29,1.00,1.61,0.76,1.02,1.00,0.98,0.97,0.97,0.00,0.00
,11/04/21,09:41:59,1789,41965.08,54643.16,1.30,53525.13,43354.82,68880.91,153053.01,150777.74,0.00,53758.72,54643.16,41965.08,44064.71,38263.25,38263.25,54112.41,34608.34,34634615.38,40931818.18,11767.17,47886.37,1801000000.00,0.00,1801000000.00,1860500000.00,2304000000000.00,0.00,52.00,44.00,78.52,71.57,0.08,100.00,1.30,1.00,1.55,0.79,1.02,0.99,0.98,0.97,0.97,0.00,0.00
,11/04/21,09:41:59,1789,41566.61,57893.17,1.39,55354.32,40948.91,68854.29,158321.96,156701.06,0.00,57280.01,57893.17,41566.61,43289.69,39580.49,39580.49,55975.27,33999.64,45000000.00,34363636.36,11937.70,49055.30,1890000000.00,0.00,1890000000.00,1947500000.00,2304000000000.00,0.00,42.00,55.00,1.57,16.22,0.08,100.00,1.39,1.00,1.68,0.84,1.03,0.99,0.97,0.95,0.97,0.00,0.00
,11/04/21,09:41:59,1789,37609.77,45499.71,1.21,45213.41,39699.49,60168.94,131135.04,128879.06,0.00,45221.68,45499.71,37609.77,39192.48,32783.76,32783.76,46363.24,30781.70,32780487.80,32000000.00,10248.98,41367.06,1344000000.00,0.00,1344000000.00,1392000000.00,2304000000000.00,0.00,41.00,42.00,141.63,144.90,0.06,100.00,1.21,1.00,1.47,0.78,1.01,0.99,0.99,0.98,0.97,0.00,0.00
,11/04/21,09:42:00,1791,42496.52,61090.54,1.44,57000.00,43000.00,71400.28,165314.78,162545.58,0.00,57974.13,61090.54,42496.52,46065.72,41328.69,41328.69,58447.60,36179.93,46340909.09,35771929.82,12334.05,50952.29,2039000000.00,0.00,2039000000.00,2097500000.00,2304000000000.00,0.00,44.00,57.00,178.58,165.00,0.09,100.00,1.44,1.00,1.60,0.83,1.03,0.99,0.97,0.94,0.97,0.00,0.00
,11/04/21,09:42:00,1791,38100.11,45582.51,1.20,42000.00,41000.00,58694.12,131972.76,128172.92,0.00,43416.59,45582.51,38100.11,41188.52,32993.19,32993.19,46659.42,32349.39,32476190.48,33268292.68,10335.47,41673.72,1364000000.00,0.00,1364000000.00,1404500000.00,2304000000000.00,0.00,42.00,41.00,109.51,104.68,0.06,100.00,1.20,1.00,1.34,0.79,1.01,1.00,0.99,0.98,0.97,0.00,0.00
,11/04/21,09:42:00,1792,39864.36,53210.86,1.33,49629.47,42965.70,65644.01,147697.68,143523.27,0.00,50606.32,53210.86,39864.36,43211.77,36924.42,36924.42,52219.02,33938.45,35446808.51,37022222.22,11279.80,46056.67,1666000000.00,0.00,1666000000.00,1717500000.00,2304000000000.00,0.00,47.00,45.00,56.58,52.22,0.07,100.00,1.33,1.00,1.49,0.79,1.02,0.99,0.98,0.96,0.97,0.00,0.00
,11/04/21,09:42:00,1792,40308.23,59574.17,1.48,57314.92,39622.58,69677.46,159786.91,157724.12,0.00,57558.67,59574.17,40308.23,43080.12,39946.73,39946.73,56493.20,33835.04,44904761.90,33087719.30,11803.22,49003.37,1886000000.00,0.00,1886000000.00,1947500000.00,2304000000000.00,0.00,42.00,57.00,172.98,7.99,0.08,100.00,1.48,1.00,1.70,0.81,1.04,0.99,0.96,0.93,0.97,0.00,0.00
,11/04/21,09:42:00,1792,40353.80,56572.58,1.40,52991.32,41899.17,67554.57,154368.38,150834.27,0.00,54405.88,56572.58,40353.80,43388.44,38592.09,38592.09,54577.46,34077.20,33830188.68,41697674.42,11615.07,47779.90,1793000000.00,0.00,1793000000.00,1854000000.00,2304000000000.00,0.00,53.00,43.00,85.69,107.10,0.08,100.00,1.40,1.00,1.60,0.79,1.03,1.00,0.97,0.95,0.97,0.00,0.00
,11/04/21,09:42:00,1795,37481.76,53943.69,1.44,50000.00,38000.00,62801.27,145920.20,141723.09,0.00,51884.49,53943.69,37481.76,40098.18,36480.05,36480.05,51590.58,31493.04,40717948.72,31760000.00,10882.66,44965.59,1588000000.00,0.00,1588000000.00,1634000000.00,2304000000000.00,0.00,39.00,50.00,172.46,152.45,0.07,100.00,1.44,1.00,1.65,0.84,1.03,0.99,0.97,0.94,0.97,0.00,0.00
,11/04/21,09:42:00,1795,32887.89,43941.00,1.34,42996.14,34705.76,55255.39,121925.07,118463.07,0.00,43081.32,43941.00,32887.89,34785.45,30481.27,30481.27,43107.02,27320.43,27682926.83,31527777.78,9309.00,38014.82,1135000000.00,0.00,1135000000.00,1177000000.00,2304000000000.00,0.00,41.00,36.00,117.97,111.80,0.05,100.00,1.34,1.00,1.58,0.77,1.02,0.98,0.98,0.96,0.96,0.00,0.00
,11/04/21,09:42:00,1796,41244.77,55782.68,1.35,53180.07,42999.05,68388.87,154111.67,151639.38,0.00,53935.15,55782.68,41244.77,43991.39,38527.92,38527.92,54486.70,34550.75,42023255.81,34094339.62,11725.26,47966.07,1807000000.00,0.00,1807000000.00,1863500000.00,2304000000000.00,0.00,43.00,53.00,1.77,169.32,0.08,100.00,1.35,1.00,1.56,0.79,1.02,1.00,0.98,0.96,0.97,0.00,0.00
,11/04/21,09:42:00,1796,40321.81,52417.72,1.30,51427.06,41606.48,66150.15,146908.79,145068.42,0.00,52497.62,52417.72,40321.81,41618.63,36727.20,36727.20,51940.10,32687.20,37727272.73,33877551.02,11299.53,45973.66,1660000000.00,0.00,1660000000.00,1716000000.00,2304000000000.00,0.00,44.00,49.00,150.59,139.64,0.07,100.00,1.30,1.00,1.61,0.77,1.02,0.98,0.98,0.97,0.97,0.00,0.00
,11/04/21,09:42:00,1796,36258.60,49899.15,1.38,47481.72,38493.78,61125.16,137021.91,132820.49,0.00,48270.07,49899.15,36258.60,38853.93,34255.48,34255.48,48444.56,30515.80,35525000.00,30234042.55,10370.60,42535.55,1421000000.00,0.00,1421000000.00,1473000000.00,2304000000000.00,0.00,40.00,47.00,16.74,13.17,0.06,100.00,1.38,1.00,1.58,0.76,1.03,0.99,0.98,0.95,0.96,0.00,0.00
,11/04/21,09:42:00,1796,36758.15,47870.12,1.30,47600.77,37915.21,60855.54,134074.80,131564.58,0.00,48754.49,47870.12,36758.15,37540.79,33518.70,33518.70,47402.60,29484.47,30043478.26,33707317.07,10307.68,41947.79,1382000000.00,0.00,1382000000.00,1437500000.00,2304000000000.00,0.00,46.00,41.00,121.73,115.51,0.06,100.00,1.30,1.00,1.65,0.73,1.02,0.98,0.98,0.97,0.96,0.00,0.00
,11/04/21,09:42:00,1796,40090.26,53673.26,1.34,54097.56,39428.31,66941.30,148820.79,146986.86,0.00,54424.26,53673.26,40090.26,40812.06,37205.20,37205.20,52616.09,32053.72,42250000.00,31886792.45,11355.94,46387.23,1690000000.00,0.00,1690000000.00,1744500000.00,2304000000000.00,0.00,40.00,53.00,167.82,159.57,0.07,100.00,1.34,1.00,1.70,0.80,1.02,0.99,0.98,0.96,0.97,0.00,0.00
,11/04/21,09:42:00,1797,43501.40,59211.05,1.36,54000.00,44000.00,69656.30,163216.55,160924.56,0.00,56462.38,59211.05,43501.40,46949.58,40804.14,40804.14,57705.77,36874.11,36781818.18,44955555.56,12394.58,50751.98,2023000000.00,0.00,2023000000.00,2082000000.00,2304000000000.00,0.00,55.00,45.00,90.58,112.93,0.09,100.00,1.36,1.00,1.53,0.85,1.02,0.99,0.98,0.95,0.97,0.00,0.00
,11/04/21,09:42:00,1797,41428.05,55566.62,1.34,52831.09,41686.94,67297.29,153969.03,151524.58,0.00,54120.24,55566.62,41428.05,43711.54,38492.26,38492.26,54436.27,34330.97,34769230.77,43047619.05,11742.62,47979.34,1808000000.00,0.00,1808000000.00,1858000000.00,2304000000000.00,0.00,52.00,42.00,94.33,73.91,0.08,100.00,1.34,1.00,1.58,0.83,1.02,0.99,0.98,0.96,0.97,0.00,0.00
,11/04/21,09:42:00,1798,40520.05,56183.36,1.39,52000.00,41000.00,66219.33,153881.03,150088.82,0.00,55362.44,56183.36,40520.05,42155.80,38470.26,38470.26,54405.16,33109.09,43609756.10,34384615.38,11619.37,47713.23,1788000000.00,0.00,1788000000.00,1833000000.00,2304000000000.00,0.00,41.00,52.00,13.04,20.07,0.08,100.00,1.39,1.00,1.67,0.84,1.03,0.99,0.97,0.95,0.98,0.00,0.00
,11/04/21,09:42:00,1798,37613.21,55684.67,1.48,54000.00,38000.00,66030.30,149275.83,147457.36,0.00,55108.98,55684.67,37613.21,39299.95,37318.96,37318.96,52776.98,30866.11,30462962.96,43289473.68,11019.87,45765.48,1645000000.00,0.00,1645000000.00,1701000000.00,2304000000000.00,0.00,54.00,38.00,87.72,78.49,0.07,100.00,1.48,1.00,1.79,0.80,1.04,1.00,0.96,0.93,0.97,0.00,0.00
,11/04/21,09:42:00,1800,41079.96,61709.41,1.50,55533.13,43673.74,70649.30,164680.81,161937.95,0.00,60307.55,61709.41,41079.96,43354.40,41170.20,41170.20,58223.46,34050.47,40632653.06,39039215.69,12090.05,50348.98,1991000000.00,0.00,1991000000.00,2053500000.00,2304000000000.00,0.00,49.00,51.00,32.60,40.29,0.09,100.00,1.50,1.00,1.77,0.80,1.04,0.96,0.96,0.92,0.97,0.00,0.00
,11/04/21,09:42:00,1801,38228.01,48793.96,1.28,48262.43,39776.91,62541.70,137697.68,134840.40,0.00,48466.48,48793.96,38228.01,39852.37,34424.42,34424.42,48683.48,31299.98,36625000.00,31170212.77,10639.25,43189.07,1465000000.00,0.00,1465000000.00,1517000000.00,2304000000000.00,0.00,40.00,47.00,19.68,21.80,0.06,100.00,1.28,1.00,1.55,0.78,1.01,0.99,0.99,0.97,0.97,0.00,0.00
,11/04/21,09:42:00,1803,43574.95,60367.55,1.39,56000.00,45000.00,71840.10,165389.52,162281.80,0.00,58309.52,60367.55,43574.95,46466.75,41347.38,41347.38,58474.03,36494.90,44913043.48,36892857.14,12491.72,51288.53,2066000000.00,0.00,2066000000.00,2128000000.00,2304000000000.00,0.00,46.00,56.00,174.91,157.83,0.09,100.00,1.39,1.00,1.60,0.82,1.03,0.99,0.97,0.95,0.97,0.00,0.00
,11/04/21,09:42:00,1803,40192.37,54899.08,1.37,52469.10,41764.37,67061.68,151145.15,148952.54,0.00,54405.88,54899.08,40192.37,41914.07,37786.29,37786.29,53437.88,32919.23,36104166.67,36104166.67,11465.80,46973.65,1733000000.00,0.00,1733000000.00,1791000000.00,2304000000000.00,0.00,48.00,48.00,132.40,143.97,0.08,100.00,1.37,1.00,1.65,0.75,1.02,0.97,0.98,0.95,0.97,0.00,0.00
,11/04/21,09:42:00,1803,39305.05,53546.93,1.36,51448.48,41504.60,66102.78,147557.25,142730.70,0.00,52201.53,53546.93,39305.05,41598.59,36889.31,36889.31,52169.37,32671.45,37568181.82,33060000.00,11202.43,45876.63,1653000000.00,0.00,1653000000.00,1705500000.00,2304000000000.00,0.00,44.00,50.00,25.45,16.70,0.07,100.00,1.36,1.00,1.60,0.75,1.02,0.98,0.98,0.95,0.97,0.00,0.00
,11/04/21,09:42:00,1803,37064.69,48848.28,1.32,47168.66,39573.33,61570.54,136215.24,133773.50,0.00,47634.02,48848.28,37064.69,39626.67,34053.81,34053.81,48159.36,31122.71,34682926.83,30913043.48,10439.36,42550.52,1422000000.00,0.00,1422000000.00,1482500000.00,2304000000000.00,0.00,41.00,46.00,23.60,39.04,0.06,100.00,1.32,1.00,1.53,0.77,1.02,0.99,0.98,0.96,0.96,0.00,0.00
