CLASS,DATE,TIME,FRAME,MINOR DIAMETER,MAJOR DIAMETER,ASPECT RATIO,BOUNDING RECT WIDTH,BOUNDING RECT HEIGHT,BOUNDING RECT DIAGONAL,PERIMETER,CONVEX HULL PERIMETER,HOLES' PERIMETER,MAX FERET DIAMETER,EQUIVALENT ELLIPSE MAJOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS (FERET),EQUIVALENT RECT LONG SIDE,EQUIVALENT RECT SHORT SIDE,EQUIVALENT RECT DIAGONAL,EQUIVALENT RECT SHORT SIDE (FERET),AVERAGE HORIZ. SEGMENT LENGTH,AVERAGE VERT. SEGMENT LENGTH,HYDRAULIC RADIUS,WADDEL DISK DIAMETER,AREA,HOLES' AREA,PARTICLE & HOLES' AREA,CONVEX HULL AREA,IMAGE AREA,NUMBER OF HOLES,NUMBER OF HORIZ. SEGMENTS,NUMBER OF VERT. SEGMENTS,ORIENTATION,MAX FERET DIAMETER ORIENTATION,% AREA/IMAGE AREA,% AREA/(PARTICLE & HOLES' AREA),RATIO OF EQUIVALENT ELLIPSE AXES,RATIO OF EQUIVALENT RECT SIDES,ELONGATION FACTOR,COMPACTNESS FACTOR,HEYWOOD CIRCULARITY FACTOR,TYPE FACTOR,CIRCULARITY,SPHERICITY,CONVEXITY,,
,01/12/22,11:39:47,769,631.08,905.89,1.44,803.09,683.30,1054.45,2452.55,2422.80,0.00,890.51,905.89,631.08,660.99,613.14,613.14,867.11,519.14,6150.68,5160.92,183.08,756.10,449000.00,0.00,449000.00,462300.00,230400000.00,0.00,73.00,87.00,3.58,12.32,0.19,100.00,1.44,1.00,1.72,0.71,1.03,0.99,0.97,0.94,0.97,0.00,0.00
,01/12/22,11:39:47,769,619.57,726.46,1.17,667.11,662.40,940.11,2120.99,2081.85,0.00,704.91,726.46,619.57,652.59,530.25,530.25,749.88,512.55,5276.12,5198.53,166.67,670.89,353500.00,0.00,353500.00,361300.00,230400000.00,0.00,67.00,68.00,147.60,148.34,0.15,100.00,1.17,1.00,1.38,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
,01/12/22,11:39:47,773,603.57,822.50,1.36,670.00,670.00,947.52,2266.31,2238.96,0.00,781.02,822.50,603.57,649.23,566.58,566.58,801.26,509.91,5819.40,5819.40,172.04,704.58,389900.00,0.00,389900.00,398250.00,230400000.00,0.00,67.00,67.00,136.14,140.19,0.17,100.00,1.36,1.00,1.53,0.87,1.02,0.99,0.98,0.95,0.98,0.00,0.00
,01/12/22,11:39:48,789,670.22,827.52,1.23,802.09,713.20,1073.31,2365.59,2350.04,0.00,808.08,827.52,670.22,702.26,591.40,591.40,836.36,551.55,5657.14,5886.49,184.14,744.73,435600.00,0.00,435600.00,445700.00,230400000.00,0.00,77.00,74.00,125.21,130.99,0.19,100.00,1.23,1.00,1.47,0.76,1.01,0.99,0.99,0.98,0.98,0.00,0.00
,01/12/22,11:39:48,789,636.89,904.22,1.42,790.33,679.41,1042.22,2456.92,2443.78,0.00,877.84,904.22,636.89,672.35,614.23,614.23,868.65,528.06,5874.03,6555.07,184.09,758.87,452300.00,0.00,452300.00,463550.00,230400000.00,0.00,77.00,69.00,113.35,132.23,0.20,100.00,1.42,1.00,1.66,0.85,1.03,0.98,0.97,0.94,0.98,0.00,0.00
,01/12/22,11:39:48,791,632.27,822.41,1.30,720.10,671.77,984.79,2304.46,2283.19,0.00,804.11,822.41,632.27,662.97,576.11,576.11,814.75,520.70,5518.92,5169.62,177.22,721.10,408400.00,0.00,408400.00,418700.00,230400000.00,0.00,74.00,79.00,172.93,10.75,0.18,100.00,1.30,1.00,1.54,0.70,1.02,0.99,0.98,0.97,0.98,0.00,0.00
,01/12/22,11:39:48,794,685.07,929.10,1.36,827.56,720.60,1097.32,2564.33,2550.89,0.00,898.89,929.10,685.07,726.36,641.08,641.08,906.63,570.48,5881.18,6096.34,194.94,797.80,499900.00,0.00,499900.00,512800.00,230400000.00,0.00,85.00,82.00,42.40,69.15,0.22,100.00,1.36,1.00,1.58,0.72,1.02,0.98,0.98,0.96,0.97,0.00,0.00
,01/12/22,11:39:48,795,645.06,822.50,1.28,753.92,680.12,1015.36,2322.02,2291.87,0.00,776.98,822.50,645.06,700.38,580.51,580.51,820.96,550.08,5411.69,5708.22,179.46,728.39,416700.00,0.00,416700.00,427400.00,230400000.00,0.00,77.00,73.00,115.37,148.15,0.18,100.00,1.28,1.00,1.41,0.75,1.01,0.99,0.99,0.97,0.97,0.00,0.00
,01/12/22,11:39:48,797,713.19,928.88,1.30,911.75,715.96,1159.26,2601.51,2597.37,0.00,922.01,928.88,713.19,735.70,650.38,650.38,919.77,577.81,6586.08,5912.50,200.00,813.92,520300.00,0.00,520300.00,532750.00,230400000.00,0.00,79.00,88.00,25.93,36.62,0.23,100.00,1.30,1.00,1.60,0.76,1.02,0.98,0.98,0.97,0.98,0.00,0.00
,01/12/22,11:39:48,803,694.13,868.36,1.25,787.46,724.69,1070.17,2469.56,2445.49,0.00,832.59,868.36,694.13,738.78,617.39,617.39,873.12,580.24,6069.23,5992.41,191.69,776.37,473400.00,0.00,473400.00,483100.00,230400000.00,0.00,78.00,79.00,20.66,65.90,0.21,100.00,1.25,1.00,1.43,0.77,1.01,0.99,0.99,0.98,0.98,0.00,0.00
,01/12/22,11:39:48,804,657.41,883.16,1.34,812.26,695.14,1069.11,2445.76,2404.56,0.00,829.70,883.16,657.41,718.41,611.44,611.44,864.71,564.24,5493.98,6246.58,186.45,761.97,456000.00,0.00,456000.00,468150.00,230400000.00,0.00,83.00,73.00,104.33,74.62,0.20,100.00,1.34,1.00,1.47,0.76,1.02,0.99,0.98,0.96,0.97,0.00,0.00
,01/12/22,11:39:48,804,631.15,867.04,1.37,776.92,673.78,1028.39,2382.36,2345.45,0.00,847.17,867.04,631.15,663.32,595.59,595.59,842.29,520.97,5730.67,5116.67,180.41,739.76,429800.00,0.00,429800.00,441350.00,230400000.00,0.00,75.00,84.00,167.50,7.46,0.19,100.00,1.37,1.00,1.63,0.68,1.03,0.99,0.98,0.95,0.97,0.00,0.00
,01/12/22,11:39:49,810,640.43,877.15,1.37,752.66,702.91,1029.85,2412.63,2385.08,0.00,861.63,877.15,640.43,668.22,603.16,603.16,852.99,524.82,6127.78,5315.66,182.87,749.50,441200.00,0.00,441200.00,452200.00,230400000.00,0.00,72.00,83.00,23.34,21.80,0.19,100.00,1.37,1.00,1.64,0.74,1.02,0.99,0.98,0.95,0.98,0.00,0.00
,01/12/22,11:39:49,812,668.60,899.23,1.34,801.31,697.28,1062.21,2489.24,2470.02,0.00,838.63,899.23,668.60,735.36,622.31,622.31,880.08,577.55,5829.63,5689.16,189.70,775.39,472200.00,0.00,472200.00,484350.00,230400000.00,0.00,81.00,83.00,144.12,8.23,0.20,100.00,1.34,1.00,1.45,0.70,1.02,0.99,0.98,0.96,0.97,0.00,0.00
,01/12/22,11:39:49,812,646.76,768.55,1.19,749.85,691.98,1020.35,2231.39,2228.06,0.00,752.93,768.55,646.76,677.94,557.85,557.85,788.92,532.45,5498.59,5498.59,174.96,705.03,390400.00,0.00,390400.00,400900.00,230400000.00,0.00,71.00,71.00,42.56,30.31,0.17,100.00,1.19,1.00,1.41,0.77,1.01,1.00,0.99,0.99,0.97,0.00,0.00
,01/12/22,11:39:49,820,669.53,858.42,1.28,832.16,680.71,1075.11,2418.37,2391.61,0.00,834.33,858.42,669.53,703.98,604.59,604.59,855.02,552.90,5504.88,6357.75,186.65,758.12,451400.00,0.00,451400.00,461300.00,230400000.00,0.00,82.00,71.00,112.80,103.87,0.20,100.00,1.28,1.00,1.51,0.78,1.02,0.99,0.98,0.97,0.98,0.00,0.00
,01/12/22,11:39:49,825,646.85,939.89,1.45,823.28,696.58,1078.43,2534.60,2476.20,0.00,917.06,939.89,646.85,679.55,633.65,633.65,896.12,533.72,6044.30,5684.52,188.39,779.73,477500.00,0.00,477500.00,489450.00,230400000.00,0.00,79.00,84.00,41.52,27.96,0.21,100.00,1.45,1.00,1.72,0.72,1.03,0.97,0.97,0.93,0.98,0.00,0.00
,01/12/22,11:39:49,828,708.76,906.48,1.28,868.30,713.90,1124.10,2556.15,2537.63,0.00,869.54,906.48,708.76,755.05,639.04,639.04,903.74,593.01,6007.14,6153.66,197.41,801.55,504600.00,0.00,504600.00,515650.00,230400000.00,0.00,84.00,82.00,51.88,59.60,0.22,100.00,1.28,1.00,1.47,0.73,1.02,0.98,0.99,0.97,0.98,0.00,0.00
,01/12/22,11:39:50,830,636.01,861.82,1.36,790.00,650.00,1023.03,2379.38,2346.06,0.00,839.34,861.82,636.01,666.47,594.85,594.85,841.24,523.44,6623.08,5449.37,180.93,740.36,430500.00,0.00,430500.00,439350.00,230400000.00,0.00,65.00,79.00,171.26,158.33,0.19,100.00,1.36,1.00,1.60,0.84,1.02,0.99,0.98,0.96,0.98,0.00,0.00
,01/12/22,11:39:50,834,664.53,861.24,1.30,815.67,678.96,1061.27,2416.51,2381.51,0.00,827.65,861.24,664.53,706.50,604.13,604.13,854.37,554.89,5549.38,6330.99,186.01,756.52,449500.00,0.00,449500.00,459250.00,230400000.00,0.00,81.00,71.00,92.82,78.15,0.20,100.00,1.30,1.00,1.49,0.79,1.02,1.00,0.98,0.97,0.98,0.00,0.00
,01/12/22,11:39:50,836,634.25,987.07,1.56,844.83,730.76,1117.03,2606.37,2568.30,0.00,912.85,987.07,634.25,722.43,651.59,651.59,921.49,567.40,6556.00,5651.72,188.65,791.23,491700.00,0.00,491700.00,517950.00,230400000.00,0.00,75.00,87.00,159.94,155.40,0.21,100.00,1.56,1.00,1.61,0.75,1.05,0.97,0.95,0.91,0.95,0.00,0.00
,01/12/22,11:39:50,837,685.44,935.65,1.37,883.88,692.96,1123.14,2576.55,2559.53,0.00,902.50,935.65,685.44,727.62,644.14,644.14,910.95,571.47,5723.86,6142.68,195.49,800.83,503700.00,0.00,503700.00,515750.00,230400000.00,0.00,88.00,82.00,52.64,74.58,0.22,100.00,1.37,1.00,1.58,0.70,1.02,0.97,0.98,0.95,0.98,0.00,0.00
,01/12/22,11:39:50,839,634.96,842.40,1.33,774.13,654.78,1013.90,2343.39,2323.93,0.00,797.56,842.40,634.96,687.74,585.85,585.85,828.52,540.15,5527.63,5455.84,179.27,731.36,420100.00,0.00,420100.00,430800.00,230400000.00,0.00,76.00,77.00,141.12,120.10,0.18,100.00,1.33,1.00,1.48,0.72,1.02,0.98,0.98,0.96,0.98,0.00,0.00
,01/12/22,11:39:50,839,633.02,755.87,1.19,723.28,683.25,994.97,2190.19,2180.17,0.00,725.60,755.87,633.02,676.10,547.55,547.55,774.35,531.01,5446.38,5292.96,171.58,691.72,375800.00,0.00,375800.00,385300.00,230400000.00,0.00,69.00,71.00,156.08,150.26,0.16,100.00,1.19,1.00,1.37,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
,01/12/22,11:39:50,840,657.16,982.31,1.49,832.40,717.68,1099.07,2625.43,2603.22,0.00,951.31,982.31,657.16,699.45,656.36,656.36,928.23,549.34,5336.84,6182.93,193.11,803.45,507000.00,0.00,507000.00,522600.00,230400000.00,0.00,95.00,82.00,103.99,86.99,0.22,100.00,1.49,1.00,1.73,0.65,1.04,0.98,0.96,0.92,0.97,0.00,0.00
,01/12/22,11:39:50,842,680.77,962.46,1.41,926.57,703.48,1163.36,2618.82,2584.82,0.00,935.36,962.46,680.77,721.93,654.71,654.71,925.89,567.00,6954.05,5533.33,196.50,809.45,514600.00,0.00,514600.00,530350.00,230400000.00,0.00,74.00,93.00,168.86,173.86,0.22,100.00,1.41,1.00,1.65,0.75,1.03,0.99,0.97,0.94,0.97,0.00,0.00
,01/12/22,11:39:50,843,645.42,809.61,1.25,790.32,654.31,1026.02,2300.06,2273.29,0.00,797.56,809.61,645.42,669.46,575.01,575.01,813.19,525.79,5947.83,5400.00,178.43,722.87,410400.00,0.00,410400.00,419350.00,230400000.00,0.00,69.00,76.00,157.75,149.90,0.18,100.00,1.25,1.00,1.52,0.78,1.01,0.99,0.99,0.97,0.98,0.00,0.00
,01/12/22,11:39:50,844,646.39,847.39,1.31,783.17,680.23,1037.33,2367.58,2332.22,0.00,820.06,847.39,646.39,680.74,591.89,591.89,837.06,534.66,5975.00,5893.15,181.70,740.10,430200.00,0.00,430200.00,438450.00,230400000.00,0.00,72.00,73.00,128.35,142.43,0.19,100.00,1.31,1.00,1.53,0.82,1.02,0.99,0.98,0.96,0.98,0.00,0.00
,01/12/22,11:39:50,849,644.19,797.72,1.24,788.25,671.87,1035.74,2277.74,2244.49,0.00,788.54,797.72,644.19,666.70,569.44,569.44,805.30,523.62,6023.88,5108.86,177.19,716.85,403600.00,0.00,403600.00,412900.00,230400000.00,0.00,67.00,79.00,175.80,167.55,0.18,100.00,1.24,1.00,1.51,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
,01/12/22,11:39:50,850,675.39,992.18,1.47,856.73,722.03,1120.41,2666.26,2630.78,0.00,905.54,992.18,675.39,762.22,666.56,666.56,942.66,598.65,5847.78,6049.43,197.39,818.60,526300.00,0.00,526300.00,542100.00,230400000.00,0.00,90.00,87.00,128.29,96.34,0.23,100.00,1.47,1.00,1.51,0.67,1.04,0.97,0.96,0.93,0.97,0.00,0.00
,01/12/22,11:39:50,850,679.91,929.97,1.37,851.15,715.55,1111.97,2559.11,2533.72,0.00,906.04,929.97,679.91,712.41,639.78,639.78,904.78,559.53,6286.08,6534.21,194.05,795.17,496600.00,0.00,496600.00,506950.00,230400000.00,0.00,79.00,76.00,116.21,127.38,0.22,100.00,1.37,1.00,1.62,0.83,1.02,0.98,0.98,0.95,0.98,0.00,0.00
,01/12/22,11:39:51,853,638.35,960.00,1.50,847.83,684.14,1089.43,2561.01,2536.25,0.00,951.89,960.00,638.35,661.04,640.25,640.25,905.45,519.18,6332.89,5066.32,187.93,782.82,481300.00,0.00,481300.00,494200.00,230400000.00,0.00,76.00,95.00,11.15,3.61,0.21,100.00,1.50,1.00,1.83,0.67,1.04,0.98,0.96,0.92,0.97,0.00,0.00
,01/12/22,11:39:51,854,673.35,961.72,1.43,888.36,708.13,1136.06,2607.99,2556.84,0.00,901.39,961.72,673.35,738.54,652.00,652.00,922.06,580.05,6872.97,5845.98,195.02,804.72,508600.00,0.00,508600.00,522850.00,230400000.00,0.00,74.00,87.00,165.82,130.05,0.22,100.00,1.43,1.00,1.55,0.80,1.03,0.98,0.97,0.94,0.97,0.00,0.00
,01/12/22,11:39:51,858,634.46,948.62,1.50,812.55,697.07,1070.58,2535.19,2478.39,0.00,894.99,948.62,634.46,693.68,633.80,633.80,896.33,544.81,6138.96,5433.33,186.46,775.80,472700.00,0.00,472700.00,487600.00,230400000.00,0.00,77.00,87.00,4.10,166.43,0.21,100.00,1.50,1.00,1.64,0.71,1.04,0.98,0.96,0.92,0.97,0.00,0.00
,01/12/22,11:39:51,858,708.04,943.36,1.33,907.11,730.18,1164.48,2620.23,2594.08,0.00,917.88,943.36,708.04,743.38,655.06,655.06,926.39,583.85,5764.84,7186.30,200.21,817.28,524600.00,0.00,524600.00,535900.00,230400000.00,0.00,91.00,73.00,83.71,97.51,0.23,100.00,1.33,1.00,1.57,0.79,1.02,1.00,0.98,0.96,0.98,0.00,0.00
