CLASS,DATE,TIME,FRAME,MINOR DIAMETER,MAJOR DIAMETER,ASPECT RATIO,BOUNDING RECT WIDTH,BOUNDING RECT HEIGHT,BOUNDING RECT DIAGONAL,PERIMETER,CONVEX HULL PERIMETER,HOLES' PERIMETER,MAX FERET DIAMETER,EQUIVALENT ELLIPSE MAJOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS (FERET),EQUIVALENT RECT LONG SIDE,EQUIVALENT RECT SHORT SIDE,EQUIVALENT RECT DIAGONAL,EQUIVALENT RECT SHORT SIDE (FERET),AVERAGE HORIZ. SEGMENT LENGTH,AVERAGE VERT. SEGMENT LENGTH,HYDRAULIC RADIUS,WADDEL DISK DIAMETER,AREA,HOLES' AREA,PARTICLE & HOLES' AREA,CONVEX HULL AREA,IMAGE AREA,NUMBER OF HOLES,NUMBER OF HORIZ. SEGMENTS,NUMBER OF VERT. SEGMENTS,ORIENTATION,MAX FERET DIAMETER ORIENTATION,% AREA/IMAGE AREA,% AREA/(PARTICLE & HOLES' AREA),RATIO OF EQUIVALENT ELLIPSE AXES,RATIO OF EQUIVALENT RECT SIDES,ELONGATION FACTOR,COMPACTNESS FACTOR,HEYWOOD CIRCULARITY FACTOR,TYPE FACTOR,CIRCULARITY,SPHERICITY,CONVEXITY,,
,11/4/2021,9:29:13,1865,68456.54,90113.31,1.32,80488.8,72104.13,108062.26,251393.25,250794.26,0,90210.86,90113.31,68456.54,69935.06,62848.31,62848.31,88880.93,54926.87,59814814.81,62922077.92,19272.59,78542,4845000000,0,4845000000,4955000000,2.304E+12,0,81,77,48.08,58.6,0.21,100,1.32,1,1.64,0.78,1.02,0.98,0.98,0.96,0.98,0,0
,11/4/2021,9:29:13,1873,70635.62,91172.77,1.29,88772.93,71068.29,113716.03,256207.09,253705.09,0,89106.68,91172.77,70635.62,73845.22,64051.77,64051.77,90582.89,57997.9,57477272.73,69287671.23,19741.84,80249.89,5058000000,0,5058000000,5168000000,2.304E+12,0,88,73,82.13,80.96,0.22,100,1.29,1,1.54,0.79,1.02,1,0.98,0.97,0.98,0,0
,11/4/2021,9:29:13,1874,66203.91,91410.12,1.38,83271.4,69749.02,108623.43,250725.55,248321.41,0,90735.88,91410.12,66203.91,68218.37,62681.39,62681.39,88644.87,53578.58,60935897.44,58679012.35,18956.98,77792.72,4753000000,0,4753000000,4861500000,2.304E+12,0,78,81,135.65,148.06,0.21,100,1.38,1,1.69,0.77,1.03,0.97,0.97,0.95,0.98,0,0
,11/4/2021,9:29:13,1874,70079.43,82466.91,1.18,80945.73,71396.11,107933.39,240407.99,239526.15,0,82492.42,82466.91,70079.43,71570.35,60102,60102,84997.06,56211.22,60520000,57455696.2,18880.4,76021.28,4539000000,0,4539000000,4637000000,2.304E+12,0,75,79,36.34,30.61,0.2,100,1.18,1,1.47,0.77,1.01,0.99,0.99,0.99,0.98,0,0
,11/4/2021,9:29:13,1879,68760.95,91732.71,1.33,81791.65,72461.52,109272.81,254672.15,251772.4,0,89470.67,91732.71,68760.95,72178.64,63668.04,63668.04,90040.2,56688.97,61925000,58976190.48,19452.46,79420.58,4954000000,0,4954000000,5072000000,2.304E+12,0,80,84,40.7,28,0.22,100,1.33,1,1.58,0.74,1.02,0.98,0.98,0.96,0.98,0,0
,11/4/2021,9:29:13,1880,69075.27,85048.2,1.23,81124.13,70660.64,107582.76,243393.25,241965.81,0,83868.95,85048.2,69075.27,71640.55,60848.31,60848.31,86052.51,56266.36,59153846.15,60710526.32,18956.98,76646.77,4614000000,0,4614000000,4719000000,2.304E+12,0,78,76,60.1,39.19,0.2,100,1.23,1,1.49,0.79,1.01,0.99,0.99,0.98,0.98,0,0
,11/4/2021,9:29:13,1882,67866.17,89527.65,1.32,78559.6,72291.65,106759.98,249564.07,248227.72,0,84693.57,89527.65,67866.17,73513.75,62391.02,62391.02,88234.22,57737.56,59650000,58913580.25,19121.34,77948.05,4772000000,0,4772000000,4890000000,2.304E+12,0,80,81,143.77,112.93,0.21,100,1.32,1,1.47,0.74,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:14,1884,70698.82,91397.43,1.29,83200.9,72761.75,110529.01,256687.67,256025.81,0,87931.79,91397.43,70698.82,75280.76,64171.92,64171.92,90752.8,59125.37,59011627.91,65064102.56,19771.11,80384.64,5075000000,0,5075000000,5199000000,2.304E+12,0,86,78,91.17,72.8,0.22,100,1.29,1,1.49,0.78,1.02,0.99,0.98,0.97,0.98,0,0
,11/4/2021,9:29:14,1884,72333.63,89296.55,1.23,83485.72,73308.83,111103.78,255282.47,253578.11,0,86833.17,89296.55,72333.63,75917.96,63820.62,63820.62,90255.98,59625.83,66750000,60392857.14,19872.1,80368.8,5073000000,0,5073000000,5177500000,2.304E+12,0,76,84,6.56,151.07,0.22,100,1.23,1,1.46,0.79,1.01,0.99,0.99,0.98,0.98,0,0
,11/4/2021,9:29:14,1886,70701.43,87342.1,1.24,86400.02,71564.17,112189.09,249626.53,248265.61,0,86833.17,87342.1,70701.43,72640.77,62406.63,62406.63,88256.31,57051.93,65540540.54,57058823.53,19429.02,78582.52,4850000000,0,4850000000,4954000000,2.304E+12,0,74,85,157.21,151.07,0.21,100,1.24,1,1.52,0.77,1.01,0.99,0.99,0.98,0.98,0,0
,11/4/2021,9:29:14,1887,63355.25,78035.98,1.23,69640.24,68008.91,97339.48,223290.81,221256.75,0,76687.68,78035.98,63355.25,66104.53,55822.7,55822.7,78945.22,51918.38,51773333.33,54690140.85,17389.88,70313.51,3883000000,0,3883000000,3981500000,2.304E+12,0,75,71,74.01,77.96,0.17,100,1.23,1,1.48,0.73,1.01,0.99,0.99,0.98,0.98,0,0
,11/4/2021,9:29:14,1888,71712.06,93621.52,1.31,91434.07,72522.43,116703.44,261975.76,259617.76,0,91923.88,93621.52,71712.06,74511.56,65493.94,65493.94,92622.42,58521.25,58588888.89,71256756.76,20127.82,81937.73,5273000000,0,5273000000,5379500000,2.304E+12,0,90,74,79.57,67.62,0.23,100,1.31,1,1.57,0.79,1.02,0.99,0.98,0.97,0.98,0,0
,11/4/2021,9:29:14,1888,64963.49,76829.29,1.18,76892.41,66725.08,101807.07,223506.11,222662.51,0,76967.53,76829.29,64963.49,66426.63,55876.53,55876.53,79021.34,52171.35,57647058.82,52266666.67,17538.67,70647.71,3920000000,0,3920000000,4015500000,2.304E+12,0,68,75,164.71,155.43,0.17,100,1.18,1,1.48,0.78,1.01,1,0.99,0.99,0.98,0,0
,11/4/2021,9:29:14,1889,71101.48,84003.41,1.18,81726.31,72504.12,109252.18,244479.63,243520.23,0,83198.56,84003.41,71101.48,73488.01,61119.91,61119.91,86436.6,57717.35,61723684.21,57207317.07,19187.69,77283.68,4691000000,0,4691000000,4802000000,2.304E+12,0,76,82,22.7,13.2,0.2,100,1.18,1,1.44,0.75,1.01,1,0.99,0.99,0.98,0,0
,11/4/2021,9:29:14,1890,67911.23,87855.87,1.29,77772.18,73368.08,106917.67,246675.94,244085.81,0,84929.38,87855.87,67911.23,71900.4,61668.99,61668.99,87213.12,56470.44,60076923.08,56457831.33,18996.58,77242.48,4686000000,0,4686000000,4796000000,2.304E+12,0,78,83,1.67,167.76,0.2,100,1.29,1,1.5,0.73,1.02,1,0.98,0.97,0.98,0,0
,11/4/2021,9:29:14,1892,64627.37,84183.42,1.3,82800.03,65769.06,105742.2,235761.24,231512.21,0,83408.63,84183.42,64627.37,66830.53,58940.31,58940.31,83354.19,52488.57,54088607.59,59347222.22,18124.27,73760.1,4273000000,0,4273000000,4378000000,2.304E+12,0,79,72,121.45,127.69,0.19,100,1.3,1,1.59,0.77,1.02,0.98,0.98,0.97,0.98,0,0
,11/4/2021,9:29:14,1893,72517.89,94863.68,1.31,93000,70000,116400.17,265255,262671.31,0,93648.28,94863.68,72517.89,74737.07,66313.75,66313.75,93781.81,58698.36,58096774.19,77185714.29,20369.08,82941.63,5403000000,0,5403000000,5497000000,2.304E+12,0,93,70,92.79,96.75,0.23,100,1.31,1,1.6,0.83,1.02,1,0.98,0.96,0.98,0,0
,11/4/2021,9:29:14,1893,66795.75,89608.98,1.34,87567.6,67104.41,110322.64,248279.67,247023.2,0,87658.43,89608.98,66795.75,69923.4,62069.92,62069.92,87780.12,54917.71,58762500,57329268.29,18934.29,77366.01,4701000000,0,4701000000,4814000000,2.304E+12,0,80,82,40.65,34.78,0.2,100,1.34,1,1.6,0.72,1.02,0.96,0.98,0.96,0.98,0,0
,11/4/2021,9:29:14,1894,71177.01,96686.55,1.36,90818.52,72193.95,116017.11,266706.75,264286.61,0,91547.8,96686.55,71177.01,76917.75,66676.69,66676.69,94295.08,60411.06,66728395.06,61420454.55,20265.7,82956.98,5405000000,0,5405000000,5530500000,2.304E+12,0,81,88,24.02,40.13,0.23,100,1.36,1,1.52,0.76,1.02,0.98,0.98,0.95,0.98,0,0
,11/4/2021,9:29:14,1895,68252.48,85607.09,1.25,84000,69000,108706.03,243214.62,241656.96,0,85164.55,85607.09,68252.48,70161.98,60803.65,60803.65,85989.35,55105.09,54630952.38,65557142.86,18868.11,76438.84,4589000000,0,4589000000,4693000000,2.304E+12,0,84,70,101.65,105.67,0.2,100,1.25,1,1.55,0.79,1.01,1,0.99,0.97,0.98,0,0
,11/4/2021,9:29:14,1896,66498.59,75438.65,1.13,73000,70000,101138.52,223396.31,221237.09,0,73979.73,75438.65,66498.59,69384.75,55849.08,55849.08,78982.52,54494.66,56285714.29,53972602.74,17636.82,70827.71,3940000000,0,3940000000,4031500000,2.304E+12,0,70,73,171.25,166.72,0.17,100,1.13,1,1.36,0.77,1,1,1,0.99,0.98,0,0
,11/4/2021,9:29:14,1896,69040.56,92836.56,1.34,82093.36,73129.48,109941.99,257008.64,254337.3,0,90785.46,92836.56,69040.56,71967.79,64252.16,64252.16,90866.28,56523.37,66236842.11,64538461.54,19586.89,80059.28,5034000000,0,5034000000,5131500000,2.304E+12,0,76,78,148.49,130.53,0.22,100,1.34,1,1.61,0.85,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:14,1896,71514.73,90408.09,1.26,83704.3,72194.54,110537.15,256073.33,254504.79,0,89643.74,90408.09,71514.73,73424.11,64018.33,64018.33,90535.59,57667.16,69561643.84,61926829.27,19830.26,80408.4,5078000000,0,5078000000,5169500000,2.304E+12,0,73,82,162.36,141.34,0.22,100,1.26,1,1.55,0.85,1.01,0.99,0.99,0.97,0.98,0,0
,11/4/2021,9:29:14,1897,65137.52,73574.7,1.13,72628.97,67993.05,99488.8,218291.34,216262.14,0,72897.19,73574.7,65137.52,67341.08,54572.83,54572.83,77177.64,52889.56,55352941.18,53014084.51,17243.01,69227.69,3764000000,0,3764000000,3855500000,2.304E+12,0,68,71,17.55,26.92,0.16,100,1.13,1,1.38,0.78,1,1,1,0.99,0.98,0,0
,11/4/2021,9:29:14,1898,69670.33,90645.01,1.3,82000,73000,109786.16,253968.9,252461.36,0,89888.82,90645.01,69670.33,71609.16,63492.22,63492.22,89791.56,56241.7,59759036.14,67027027.03,19529.95,79468.66,4960000000,0,4960000000,5055500000,2.304E+12,0,83,74,114.75,122.28,0.22,100,1.3,1,1.6,0.83,1.02,0.99,0.98,0.97,0.98,0,0
,11/4/2021,9:29:14,1898,71040.96,93753.19,1.32,89977.06,72823.43,115754.58,261304.96,257738.74,0,91760.56,93753.19,71040.96,74012.84,65326.24,65326.24,92385.25,58129.55,58775280.9,65387500,20018.76,81610.76,5231000000,0,5231000000,5334000000,2.304E+12,0,89,80,118.52,106.46,0.23,100,1.32,1,1.58,0.73,1.02,0.98,0.98,0.96,0.98,0,0
,11/4/2021,9:29:14,1899,68415.21,74869.94,1.09,73539.11,70710.68,102019.61,225300.05,224150.04,0,74625.73,74869.94,68415.21,70157.58,56325.01,56325.01,79655.6,55101.64,54364864.86,56661971.83,17856.19,71569.84,4023000000,0,4023000000,4112000000,2.304E+12,0,74,71,110.79,122.41,0.17,100,1.09,1,1.35,0.78,1,1,1,1,0.98,0,0
,11/4/2021,9:29:14,1899,69361.99,90699.2,1.31,81435.8,72617,109110.12,253647.66,251759.25,0,86608.31,90699.2,69361.99,74453.84,63411.92,63411.92,89677.99,58475.91,61762500,58821428.57,19479.78,79316.31,4941000000,0,4941000000,5064500000,2.304E+12,0,80,84,151.88,121.3,0.21,100,1.31,1,1.48,0.74,1.02,0.99,0.98,0.97,0.98,0,0
,11/4/2021,9:29:14,1900,67597.69,75718.9,1.12,70710.68,70710.68,100000,225482.33,224035.34,0,73763.13,75718.9,67597.69,70926.23,56370.58,56370.58,79720.04,55705.33,55068493.15,55068493.15,17828.45,71543.15,4020000000,0,4020000000,4109000000,2.304E+12,0,73,73,90.02,105.73,0.17,100,1.12,1,1.32,0.75,1,1,1,0.99,0.98,0,0
,11/4/2021,9:29:14,1900,68710.67,81107.77,1.18,81000,69000,106404.89,236138.57,235459.97,0,83006.02,81107.77,68710.67,68627.23,59034.64,59034.64,83487.59,53899.7,54037037.04,63434782.61,18535.73,74652.32,4377000000,0,4377000000,4474000000,2.304E+12,0,81,69,102.87,111.93,0.19,100,1.18,1,1.54,0.78,1.01,1,0.99,0.99,0.98,0,0
,11/4/2021,9:29:14,1900,65672.3,92072.53,1.4,81713.77,70721.74,108068.05,251231.2,249780.78,0,90620.09,92072.53,65672.3,68474.15,62807.8,62807.8,88823.64,53779.47,60113924.05,55870588.24,18902.91,77759.98,4749000000,0,4749000000,4873500000,2.304E+12,0,79,85,146.5,157.96,0.21,100,1.4,1,1.69,0.72,1.03,0.98,0.97,0.95,0.97,0,0
,11/4/2021,9:29:14,1901,67870.55,90516.15,1.33,78900.94,72031.6,106835.9,251323.34,250179,0,85988.37,90516.15,67870.55,73258.19,62830.83,62830.83,88856.22,57536.85,56764705.88,58841463.41,19198.38,78379.72,4825000000,0,4825000000,4947500000,2.304E+12,0,85,82,55.62,81.3,0.21,100,1.33,1,1.49,0.69,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:14,1902,68374.82,83089,1.22,78276.37,70799.68,105545.18,239038.84,238287.93,0,79511.01,83089,68374.82,73149.1,59759.71,59759.71,84512.99,57451.17,59493333.33,56481012.66,18666.42,75373.7,4462000000,0,4462000000,4568000000,2.304E+12,0,75,79,21.04,173.5,0.19,100,1.22,1,1.38,0.75,1.01,1,0.99,0.98,0.98,0,0
,11/4/2021,9:29:14,1903,67145.9,86771.41,1.29,79155.5,71985.24,106992.84,243730.19,241424.33,0,85702.98,86771.41,67145.9,69505.77,60932.55,60932.55,86171.63,54589.7,61837837.84,58666666.67,18774.86,76330.49,4576000000,0,4576000000,4678500000,2.304E+12,0,74,78,35.83,48.31,0.2,100,1.29,1,1.57,0.81,1.02,0.99,0.98,0.97,0.98,0,0
,11/4/2021,9:29:14,1903,64064.6,84644.68,1.32,76024.12,67618.97,101744.74,235818.27,232498.5,0,80894.99,84644.68,64064.6,68686.79,58954.57,58954.57,83374.35,53946.48,52580246.91,59152777.78,18060.52,73639.17,4259000000,0,4259000000,4364000000,2.304E+12,0,81,72,103.18,81.47,0.18,100,1.32,1,1.5,0.74,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:14,1904,69709.83,90356.21,1.3,81835.82,72445.28,109295.1,253514.12,252522.07,0,88408.14,90356.21,69709.83,72902.09,63378.53,63378.53,89630.78,57257.17,63423076.92,58892857.14,19513.71,79364.45,4947000000,0,4947000000,5062000000,2.304E+12,0,78,84,148.7,127.65,0.21,100,1.3,1,1.54,0.77,1.02,0.99,0.98,0.97,0.98,0,0
,11/4/2021,9:29:14,1905,68435.73,78959.17,1.15,76921.41,72033.17,105383.49,232116.72,230034.67,0,78102.5,78959.17,68435.73,70694.32,58029.18,58029.18,82065.65,55523.19,58136986.3,58136986.3,18283.9,73509.38,4244000000,0,4244000000,4336500000,2.304E+12,0,73,73,51.55,50.19,0.18,100,1.15,1,1.41,0.8,1.01,1,0.99,0.99,0.98,0,0
,11/4/2021,9:29:14,1905,68691.1,84986.31,1.24,82148.35,71174.39,108692.9,242749.19,240879.7,0,83198.56,84986.31,68691.1,71781.65,60687.3,60687.3,85824.8,56377.18,56604938.27,61133333.33,18887.81,76405.52,4585000000,0,4585000000,4690500000,2.304E+12,0,81,75,119.61,103.2,0.2,100,1.24,1,1.48,0.75,1.01,0.99,0.99,0.98,0.98,0,0
,11/4/2021,9:29:14,1905,64446.65,78472.77,1.22,77656.61,65332.24,101483.25,225575.84,223414.1,0,77665.95,78472.77,64446.65,66747.33,56393.96,56393.96,79753.1,52423.23,59283582.09,50923076.92,17608.27,71114.75,3972000000,0,3972000000,4071500000,2.304E+12,0,67,78,10.35,11.89,0.17,100,1.22,1,1.48,0.78,1.01,1,0.99,0.98,0.98,0,0
,11/4/2021,9:29:14,1906,69888.53,90963.2,1.3,87681.24,69296.46,111758.67,254824.72,252936.56,0,89319.65,90963.2,69888.53,72863.74,63706.18,63706.18,90094.15,57227.05,58058139.53,61641975.31,19593.86,79732.58,4993000000,0,4993000000,5111500000,2.304E+12,0,86,81,50.51,68.32,0.22,100,1.3,1,1.56,0.72,1.02,0.97,0.98,0.97,0.98,0,0
,11/4/2021,9:29:14,1906,62586.76,73440.37,1.17,71000,64000,95587.66,214350,212479.27,0,72124.89,73440.37,62586.76,65219.97,53587.5,53587.5,75784.17,51223.65,56406250,50845070.42,16841.61,67796.72,3610000000,0,3610000000,3694500000,2.304E+12,0,64,71,172.2,163.07,0.16,100,1.17,1,1.41,0.79,1.01,1,0.99,0.99,0.98,0,0
,11/4/2021,9:29:14,1907,69085.99,93070.38,1.35,82293.37,73395.64,110268.4,257485.77,256257.03,0,91438.5,93070.38,69085.99,71558.24,64371.44,64371.44,91034.97,56201.71,63924050.63,68243243.24,19612.73,80186.41,5050000000,0,5050000000,5139000000,2.304E+12,0,79,74,62,48.99,0.22,100,1.35,1,1.63,0.86,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:14,1908,72592.04,90346.77,1.24,83657.51,74131.31,111776.7,257458.69,256778.82,0,87783.83,90346.77,72592.04,76241.65,64364.67,64364.67,91025.39,59880.05,62817073.17,66896103.9,20007.09,80984.3,5151000000,0,5151000000,5256500000,2.304E+12,0,82,77,69.05,42.23,0.22,100,1.24,1,1.47,0.82,1.01,0.99,0.99,0.98,0.98,0,0
,11/4/2021,9:29:14,1908,65539.64,76484.16,1.17,74000,67000,99824.85,223751.88,222600.92,0,75026.66,76484.16,65539.64,68416.55,55937.97,55937.97,79108.24,53734.23,53202702.7,57897058.82,17595.38,70800.74,3937000000,0,3937000000,4031500000,2.304E+12,0,74,68,92.25,68.91,0.17,100,1.17,1,1.4,0.79,1.01,1,0.99,0.99,0.98,0,0
,11/4/2021,9:29:15,1910,68351.46,79354.56,1.16,76663.22,71001.48,104491.43,232658.95,231726.18,0,77414.47,79354.56,68351.46,71618.67,58164.74,58164.74,82257.36,56249.17,57567567.57,57567567.57,18310.06,73647.81,4260000000,0,4260000000,4354500000,2.304E+12,0,74,74,52.81,28.55,0.18,100,1.16,1,1.38,0.78,1.01,1,0.99,0.99,0.98,0,0
,11/4/2021,9:29:15,1911,72245.11,89529.34,1.24,89920.22,72785.54,115686.56,255560.97,252903.38,0,90210.86,89529.34,72245.11,73167.17,63890.24,63890.24,90354.45,57465.36,63500000,59764705.88,19877.84,80424.23,5080000000,0,5080000000,5184000000,2.304E+12,0,80,85,144.71,148.6,0.22,100,1.24,1,1.57,0.75,1.01,0.98,0.99,0.98,0.98,0,0
,11/4/2021,9:29:15,1911,68707.25,90247.78,1.31,77918.47,73220.01,106922.67,251968.14,249825.55,0,85440.04,90247.78,68707.25,74257.37,62992.04,62992.04,89084.19,58321.6,60875000,60875000,19327.84,78744.37,4870000000,0,4870000000,4983000000,2.304E+12,0,80,80,23.64,57.43,0.21,100,1.31,1,1.46,0.77,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:15,1911,68620.83,89879.01,1.31,79865.69,71945.48,107492.7,251200.29,248366.28,0,85726.31,89879.01,68620.83,73727.2,62800.07,62800.07,88812.71,57905.21,62102564.1,57666666.67,19283.42,78533.89,4844000000,0,4844000000,4964000000,2.304E+12,0,78,84,169.35,16.96,0.21,100,1.31,1,1.48,0.74,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:15,1912,65555.56,78174.74,1.19,72000,71000,101118.74,226639.53,224712.52,0,74404.3,78174.74,65555.56,70460.49,56659.88,56659.88,80129.17,55339.54,55136986.3,56690140.85,17759.48,71587.63,4025000000,0,4025000000,4117500000,2.304E+12,0,73,71,140.05,143.75,0.17,100,1.19,1,1.34,0.79,1.01,1,0.99,0.98,0.98,0,0
,11/4/2021,9:29:15,1912,69096.21,91361.33,1.32,91165.78,70865.46,115469.1,254461.04,252903,0,92048.9,91361.33,69096.21,70205.37,63615.26,63615.26,89965.56,55139.17,55088888.89,67000000,19484.32,79452.64,4958000000,0,4958000000,5075500000,2.304E+12,0,90,74,106.04,107.06,0.22,100,1.32,1,1.67,0.74,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:15,1913,72723.96,95417.74,1.31,92880.96,72595.33,117885.34,266511.13,265251.17,0,95383.44,95417.74,72723.96,74291.88,66627.78,66627.78,94225.91,58348.7,59890109.89,71710526.32,20449.43,83301.59,5450000000,0,5450000000,5565500000,2.304E+12,0,91,76,73.02,60.48,0.24,100,1.31,1,1.63,0.81,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:15,1914,69088.24,91500.88,1.32,80760.45,72442.67,108490.51,254697.69,251585.65,0,88323.27,91500.88,69088.24,73289.29,63674.42,63674.42,90049.23,57561.27,62062500,61296296.3,19493.7,79508.71,4965000000,0,4965000000,5084000000,2.304E+12,0,80,81,51.03,30.63,0.22,100,1.32,1,1.53,0.77,1.02,0.99,0.98,0.96,0.98,0,0
,11/4/2021,9:29:15,1916,64574.62,79243.98,1.23,79194.58,66124.45,103170.85,227081.85,225776.59,0,79831.07,79243.98,64574.62,65718.57,56770.46,56770.46,80285.56,51615.24,50873417.72,59102941.18,17698.46,71534.26,4019000000,0,4019000000,4120500000,2.304E+12,0,79,68,77.29,77.7,0.17,100,1.23,1,1.55,0.76,1.01,1,0.99,0.98,0.98,0,0
